,DATE,REGION,AGEGROUP,SEX,DEATHS
2469,2020-11-01,Brussels,75-84,F,3
2470,2020-11-01,Brussels,85+,M,5
2471,2020-11-01,Brussels,85+,F,5
2472,2020-11-01,Wallonia,45-64,M,4
2473,2020-11-01,Wallonia,45-64,F,2
2474,2020-11-01,Wallonia,65-74,M,5
2475,2020-11-01,Wallonia,65-74,F,6
2476,2020-11-01,Wallonia,75-84,M,11
2477,2020-11-01,Wallonia,75-84,F,8
2478,2020-11-01,Wallonia,85+,M,25
2479,2020-11-01,Wallonia,85+,F,16
2480,2020-11-02,Flanders,25-44,M,1
2481,2020-11-02,Flanders,45-64,M,3
2482,2020-11-02,Flanders,65-74,M,6
2483,2020-11-02,Flanders,75-84,M,17
2484,2020-11-02,Flanders,75-84,F,8
2485,2020-11-02,Flanders,85+,M,18
2486,2020-11-02,Flanders,85+,F,20
2487,2020-11-02,Flanders,NA,M,1
2488,2020-11-02,Brussels,25-44,F,1
2489,2020-11-02,Brussels,45-64,M,1
2490,2020-11-02,Brussels,45-64,F,1
2491,2020-11-02,Brussels,65-74,M,4
2492,2020-11-02,Brussels,65-74,F,1
2493,2020-11-02,Brussels,75-84,M,5
2494,2020-11-02,Brussels,75-84,F,4
2495,2020-11-02,Brussels,85+,M,4
2496,2020-11-02,Brussels,85+,F,5
2497,2020-11-02,Wallonia,45-64,M,5
2498,2020-11-02,Wallonia,45-64,F,4
2499,2020-11-02,Wallonia,65-74,M,9
2500,2020-11-02,Wallonia,65-74,F,8
2501,2020-11-02,Wallonia,75-84,M,20
2502,2020-11-02,Wallonia,75-84,F,15
2503,2020-11-02,Wallonia,85+,M,16
2504,2020-11-02,Wallonia,85+,F,30
2505,2020-11-03,Flanders,45-64,M,2
2506,2020-11-03,Flanders,45-64,F,2
2507,2020-11-03,Flanders,65-74,M,4
2508,2020-11-03,Flanders,65-74,F,4
2509,2020-11-03,Flanders,75-84,M,6
2510,2020-11-03,Flanders,75-84,F,9
2511,2020-11-03,Flanders,85+,M,24
2512,2020-11-03,Flanders,85+,F,25
2513,2020-11-03,Brussels,45-64,M,1
2514,2020-11-03,Brussels,65-74,M,2
2515,2020-11-03,Brussels,65-74,F,1
2516,2020-11-03,Brussels,75-84,M,6
2517,2020-11-03,Brussels,85+,M,3
2518,2020-11-03,Brussels,85+,F,7
2519,2020-11-03,Wallonia,25-44,F,1
2520,2020-11-03,Wallonia,45-64,M,1
2521,2020-11-03,Wallonia,45-64,F,3
2522,2020-11-03,Wallonia,65-74,M,7
2523,2020-11-03,Wallonia,65-74,F,10
2524,2020-11-03,Wallonia,75-84,M,15
2525,2020-11-03,Wallonia,75-84,F,8
2526,2020-11-03,Wallonia,85+,M,13
2527,2020-11-03,Wallonia,85+,F,19
2528,2020-11-04,Flanders,45-64,M,5
2529,2020-11-04,Flanders,65-74,M,8
2530,2020-11-04,Flanders,65-74,F,3
2531,2020-11-04,Flanders,75-84,M,11
2532,2020-11-04,Flanders,75-84,F,11
2533,2020-11-04,Flanders,85+,M,17
2534,2020-11-04,Flanders,85+,F,29
2535,2020-11-04,Brussels,45-64,M,2
2536,2020-11-04,Brussels,45-64,F,1
2537,2020-11-04,Brussels,65-74,M,4
2538,2020-11-04,Brussels,65-74,F,1
2539,2020-11-04,Brussels,75-84,M,4
2540,2020-11-04,Brussels,75-84,F,5
2541,2020-11-04,Brussels,85+,M,4
2542,2020-11-04,Brussels,85+,F,7
2543,2020-11-04,Wallonia,45-64,M,4
2544,2020-11-04,Wallonia,45-64,F,1
2545,2020-11-04,Wallonia,65-74,M,12
2546,2020-11-04,Wallonia,65-74,F,4
2547,2020-11-04,Wallonia,75-84,M,21
2548,2020-11-04,Wallonia,75-84,F,8
2549,2020-11-04,Wallonia,85+,M,16
2550,2020-11-04,Wallonia,85+,F,18
2551,2020-11-05,Flanders,45-64,M,2
2552,2020-11-05,Flanders,45-64,F,2
2553,2020-11-05,Flanders,65-74,M,3
2554,2020-11-05,Flanders,65-74,F,5
2555,2020-11-05,Flanders,75-84,M,14
2556,2020-11-05,Flanders,75-84,F,14
2557,2020-11-05,Flanders,85+,M,16
2558,2020-11-05,Flanders,85+,F,24
2559,2020-11-05,Flanders,NA,F,1
2560,2020-11-05,Brussels,45-64,M,3
2561,2020-11-05,Brussels,45-64,F,1
2562,2020-11-05,Brussels,65-74,M,3
2563,2020-11-05,Brussels,65-74,F,2
2564,2020-11-05,Brussels,75-84,M,6
2565,2020-11-05,Brussels,75-84,F,3
2566,2020-11-05,Brussels,85+,M,3
2567,2020-11-05,Brussels,85+,F,8
2568,2020-11-05,Wallonia,45-64,M,2
2569,2020-11-05,Wallonia,45-64,F,2
2570,2020-11-05,Wallonia,65-74,M,5
2571,2020-11-05,Wallonia,65-74,F,9
2572,2020-11-05,Wallonia,75-84,M,19
2573,2020-11-05,Wallonia,75-84,F,7
2574,2020-11-05,Wallonia,85+,M,22
2575,2020-11-05,Wallonia,85+,F,31
2576,2020-11-06,Flanders,45-64,M,1
2577,2020-11-06,Flanders,45-64,F,3
2578,2020-11-06,Flanders,65-74,M,6
2579,2020-11-06,Flanders,65-74,F,1
2580,2020-11-06,Flanders,75-84,M,13
2581,2020-11-06,Flanders,75-84,F,11
2582,2020-11-06,Flanders,85+,M,18
2583,2020-11-06,Flanders,85+,F,29
2584,2020-11-06,Brussels,45-64,M,1
2585,2020-11-06,Brussels,45-64,F,1
2586,2020-11-06,Brussels,65-74,M,4
2587,2020-11-06,Brussels,65-74,F,3
2588,2020-11-06,Brussels,75-84,M,4
2589,2020-11-06,Brussels,75-84,F,3
2590,2020-11-06,Brussels,85+,M,6
2591,2020-11-06,Brussels,85+,F,2
2592,2020-11-06,Wallonia,45-64,M,2
2593,2020-11-06,Wallonia,45-64,F,3
2594,2020-11-06,Wallonia,65-74,M,10
2595,2020-11-06,Wallonia,65-74,F,6
2596,2020-11-06,Wallonia,75-84,M,22
2597,2020-11-06,Wallonia,75-84,F,8
2598,2020-11-06,Wallonia,85+,M,23
2599,2020-11-06,Wallonia,85+,F,31
2600,2020-11-07,Flanders,45-64,M,3
2601,2020-11-07,Flanders,45-64,F,1
2602,2020-11-07,Flanders,65-74,M,7
2603,2020-11-07,Flanders,65-74,F,2
2604,2020-11-07,Flanders,75-84,M,18
2605,2020-11-07,Flanders,75-84,F,6
2606,2020-11-07,Flanders,85+,M,18
2607,2020-11-07,Flanders,85+,F,31
2608,2020-11-07,Brussels,45-64,F,1
2609,2020-11-07,Brussels,65-74,M,2
2610,2020-11-07,Brussels,65-74,F,2
2611,2020-11-07,Brussels,75-84,M,4
2612,2020-11-07,Brussels,75-84,F,4
2613,2020-11-07,Brussels,85+,M,3
2614,2020-11-07,Brussels,85+,F,8
2615,2020-11-07,Wallonia,25-44,F,1
2616,2020-11-07,Wallonia,45-64,M,4
2617,2020-11-07,Wallonia,45-64,F,3
2618,2020-11-07,Wallonia,65-74,M,12
2619,2020-11-07,Wallonia,65-74,F,2
2620,2020-11-07,Wallonia,75-84,M,17
2621,2020-11-07,Wallonia,75-84,F,13
2622,2020-11-07,Wallonia,85+,M,10
2623,2020-11-07,Wallonia,85+,F,36
2624,2020-11-08,Flanders,45-64,M,2
2625,2020-11-08,Flanders,65-74,M,5
2626,2020-11-08,Flanders,65-74,F,4
2627,2020-11-08,Flanders,75-84,M,14
2628,2020-11-08,Flanders,75-84,F,9
2629,2020-11-08,Flanders,85+,M,28
2630,2020-11-08,Flanders,85+,F,31
2631,2020-11-08,Brussels,45-64,M,5
2632,2020-11-08,Brussels,45-64,F,1
2633,2020-11-08,Brussels,65-74,M,3
2634,2020-11-08,Brussels,65-74,F,4
2635,2020-11-08,Brussels,75-84,M,4
2636,2020-11-08,Brussels,75-84,F,4
2637,2020-11-08,Brussels,85+,M,3
2638,2020-11-08,Brussels,85+,F,7
2639,2020-11-08,Wallonia,25-44,M,1
2640,2020-11-08,Wallonia,45-64,M,1
2641,2020-11-08,Wallonia,45-64,F,2
2642,2020-11-08,Wallonia,65-74,M,9
2643,2020-11-08,Wallonia,65-74,F,5
2644,2020-11-08,Wallonia,75-84,M,14
2645,2020-11-08,Wallonia,75-84,F,10
2646,2020-11-08,Wallonia,85+,M,12
2647,2020-11-08,Wallonia,85+,F,31
2648,2020-11-09,Flanders,45-64,M,2
2649,2020-11-09,Flanders,65-74,M,5
2650,2020-11-09,Flanders,65-74,F,4
2651,2020-11-09,Flanders,75-84,M,15
2652,2020-11-09,Flanders,75-84,F,11
2653,2020-11-09,Flanders,85+,M,20
2654,2020-11-09,Flanders,85+,F,23
2655,2020-11-09,Brussels,45-64,M,3
2656,2020-11-09,Brussels,45-64,F,2
2657,2020-11-09,Brussels,65-74,M,3
2658,2020-11-09,Brussels,75-84,M,4
2659,2020-11-09,Brussels,75-84,F,5
2660,2020-11-09,Brussels,85+,M,6
2661,2020-11-09,Brussels,85+,F,6
2662,2020-11-09,Wallonia,45-64,M,4
2663,2020-11-09,Wallonia,45-64,F,2
2664,2020-11-09,Wallonia,65-74,M,9
2665,2020-11-09,Wallonia,65-74,F,5
2666,2020-11-09,Wallonia,75-84,M,19
2667,2020-11-09,Wallonia,75-84,F,6
2668,2020-11-09,Wallonia,85+,M,20
2669,2020-11-09,Wallonia,85+,F,20
2670,2020-11-10,Flanders,25-44,F,1
2671,2020-11-10,Flanders,45-64,M,7
2672,2020-11-10,Flanders,45-64,F,2
2673,2020-11-10,Flanders,65-74,M,6
2674,2020-11-10,Flanders,65-74,F,4
2675,2020-11-10,Flanders,75-84,M,15
2676,2020-11-10,Flanders,75-84,F,6
2677,2020-11-10,Flanders,85+,M,19
2678,2020-11-10,Flanders,85+,F,30
2679,2020-11-10,Flanders,NA,M,1
2680,2020-11-10,Brussels,0-24,F,1
2681,2020-11-10,Brussels,45-64,M,1
2682,2020-11-10,Brussels,65-74,F,2
2683,2020-11-10,Brussels,75-84,M,2
2684,2020-11-10,Brussels,75-84,F,2
2685,2020-11-10,Brussels,85+,M,7
2686,2020-11-10,Brussels,85+,F,9
2687,2020-11-10,Wallonia,45-64,M,3
2688,2020-11-10,Wallonia,45-64,F,2
2689,2020-11-10,Wallonia,65-74,M,8
2690,2020-11-10,Wallonia,65-74,F,4
2691,2020-11-10,Wallonia,75-84,M,15
2692,2020-11-10,Wallonia,75-84,F,16
2693,2020-11-10,Wallonia,85+,M,21
2694,2020-11-10,Wallonia,85+,F,33
2695,2020-11-11,Flanders,45-64,M,3
2696,2020-11-11,Flanders,45-64,F,1
2697,2020-11-11,Flanders,65-74,M,1
2698,2020-11-11,Flanders,65-74,F,1
2699,2020-11-11,Flanders,75-84,M,19
2700,2020-11-11,Flanders,75-84,F,14
2701,2020-11-11,Flanders,85+,M,19
2702,2020-11-11,Flanders,85+,F,24
2703,2020-11-11,Flanders,NA,M,1
2704,2020-11-11,Brussels,45-64,M,1
2705,2020-11-11,Brussels,65-74,M,3
2706,2020-11-11,Brussels,75-84,M,4
2707,2020-11-11,Brussels,75-84,F,2
2708,2020-11-11,Brussels,85+,M,3
2709,2020-11-11,Brussels,85+,F,8
2710,2020-11-11,Wallonia,25-44,F,1
2711,2020-11-11,Wallonia,45-64,M,2
2712,2020-11-11,Wallonia,45-64,F,4
2713,2020-11-11,Wallonia,65-74,M,8
2714,2020-11-11,Wallonia,65-74,F,6
2715,2020-11-11,Wallonia,75-84,M,9
2716,2020-11-11,Wallonia,75-84,F,14
2717,2020-11-11,Wallonia,85+,M,19
2718,2020-11-11,Wallonia,85+,F,27
2719,2020-11-12,Flanders,45-64,M,2
2720,2020-11-12,Flanders,45-64,F,1
2721,2020-11-12,Flanders,65-74,M,1
2722,2020-11-12,Flanders,65-74,F,7
2723,2020-11-12,Flanders,75-84,M,16
2724,2020-11-12,Flanders,75-84,F,11
2725,2020-11-12,Flanders,85+,M,19
2726,2020-11-12,Flanders,85+,F,30
2727,2020-11-12,Brussels,75-84,M,3
2728,2020-11-12,Brussels,85+,M,2
2729,2020-11-12,Brussels,85+,F,4
2730,2020-11-12,Wallonia,45-64,M,2
2731,2020-11-12,Wallonia,45-64,F,2
2732,2020-11-12,Wallonia,65-74,M,9
2733,2020-11-12,Wallonia,65-74,F,6
2734,2020-11-12,Wallonia,75-84,M,11
2735,2020-11-12,Wallonia,75-84,F,8
2736,2020-11-12,Wallonia,85+,M,16
2737,2020-11-12,Wallonia,85+,F,22
2738,2020-11-13,Flanders,45-64,M,1
2739,2020-11-13,Flanders,45-64,F,2
2740,2020-11-13,Flanders,65-74,M,4
2741,2020-11-13,Flanders,65-74,F,3
2742,2020-11-13,Flanders,75-84,M,14
2743,2020-11-13,Flanders,75-84,F,14
2744,2020-11-13,Flanders,85+,M,24
2745,2020-11-13,Flanders,85+,F,29
2746,2020-11-13,Brussels,45-64,M,2
2747,2020-11-13,Brussels,45-64,F,1
2748,2020-11-13,Brussels,75-84,M,2
2749,2020-11-13,Brussels,85+,M,3
2750,2020-11-13,Brussels,85+,F,7
2751,2020-11-13,Wallonia,45-64,M,3
2752,2020-11-13,Wallonia,45-64,F,1
2753,2020-11-13,Wallonia,65-74,M,10
2754,2020-11-13,Wallonia,65-74,F,3
2755,2020-11-13,Wallonia,75-84,M,11
2756,2020-11-13,Wallonia,75-84,F,11
2757,2020-11-13,Wallonia,85+,M,11
2758,2020-11-13,Wallonia,85+,F,27
2759,2020-11-14,Flanders,25-44,M,1
2760,2020-11-14,Flanders,45-64,M,1
2761,2020-11-14,Flanders,65-74,M,3
2762,2020-11-14,Flanders,65-74,F,4
2763,2020-11-14,Flanders,75-84,M,23
2764,2020-11-14,Flanders,75-84,F,7
2765,2020-11-14,Flanders,85+,M,15
2766,2020-11-14,Flanders,85+,F,32
2767,2020-11-14,Brussels,45-64,M,2
2768,2020-11-14,Brussels,45-64,F,1
2769,2020-11-14,Brussels,65-74,M,2
2770,2020-11-14,Brussels,65-74,F,1
2771,2020-11-14,Brussels,75-84,M,2
2772,2020-11-14,Brussels,75-84,F,1
2773,2020-11-14,Brussels,85+,M,4
2774,2020-11-14,Brussels,85+,F,3
2775,2020-11-14,Wallonia,45-64,M,4
2776,2020-11-14,Wallonia,45-64,F,3
2777,2020-11-14,Wallonia,65-74,M,9
2778,2020-11-14,Wallonia,65-74,F,3
2779,2020-11-14,Wallonia,75-84,M,9
2780,2020-11-14,Wallonia,75-84,F,13
2781,2020-11-14,Wallonia,85+,M,13
2782,2020-11-14,Wallonia,85+,F,20
2783,2020-11-15,Flanders,25-44,M,1
2784,2020-11-15,Flanders,45-64,M,1
2785,2020-11-15,Flanders,45-64,F,1
2786,2020-11-15,Flanders,65-74,M,7
2787,2020-11-15,Flanders,75-84,M,11
2788,2020-11-15,Flanders,75-84,F,9
2789,2020-11-15,Flanders,85+,M,17
2790,2020-11-15,Flanders,85+,F,27
2791,2020-11-15,Brussels,45-64,M,1
2792,2020-11-15,Brussels,45-64,F,1
2793,2020-11-15,Brussels,65-74,M,1
2794,2020-11-15,Brussels,75-84,M,4
2795,2020-11-15,Brussels,75-84,F,1
2796,2020-11-15,Brussels,85+,M,3
2797,2020-11-15,Brussels,85+,F,6
2798,2020-11-15,Wallonia,45-64,M,7
2799,2020-11-15,Wallonia,45-64,F,3
2800,2020-11-15,Wallonia,65-74,M,9
2801,2020-11-15,Wallonia,65-74,F,6
2802,2020-11-15,Wallonia,75-84,M,22
2803,2020-11-15,Wallonia,75-84,F,12
2804,2020-11-15,Wallonia,85+,M,17
2805,2020-11-15,Wallonia,85+,F,25
2806,2020-11-16,Flanders,45-64,M,5
2807,2020-11-16,Flanders,65-74,M,2
2808,2020-11-16,Flanders,65-74,F,1
2809,2020-11-16,Flanders,75-84,M,13
2810,2020-11-16,Flanders,75-84,F,10
2811,2020-11-16,Flanders,85+,M,25
2812,2020-11-16,Flanders,85+,F,30
2813,2020-11-16,Brussels,25-44,M,1
2814,2020-11-16,Brussels,45-64,M,3
2815,2020-11-16,Brussels,45-64,F,2
2816,2020-11-16,Brussels,65-74,M,4
2817,2020-11-16,Brussels,65-74,F,4
2818,2020-11-16,Brussels,75-84,M,3
2819,2020-11-16,Brussels,75-84,F,2
2820,2020-11-16,Brussels,85+,M,3
2821,2020-11-16,Brussels,85+,F,8
2822,2020-11-16,Wallonia,25-44,M,1
2823,2020-11-16,Wallonia,45-64,M,5
2824,2020-11-16,Wallonia,45-64,F,4
2825,2020-11-16,Wallonia,65-74,M,15
2826,2020-11-16,Wallonia,65-74,F,4
2827,2020-11-16,Wallonia,75-84,M,14
2828,2020-11-16,Wallonia,75-84,F,6
2829,2020-11-16,Wallonia,85+,M,11
2830,2020-11-16,Wallonia,85+,F,18
2831,2020-11-17,Flanders,45-64,M,3
2832,2020-11-17,Flanders,65-74,M,5
2833,2020-11-17,Flanders,65-74,F,2
2834,2020-11-17,Flanders,75-84,M,14
2835,2020-11-17,Flanders,75-84,F,6
2836,2020-11-17,Flanders,85+,M,18
2837,2020-11-17,Flanders,85+,F,26
2838,2020-11-17,Brussels,45-64,M,1
2839,2020-11-17,Brussels,45-64,F,1
2840,2020-11-17,Brussels,75-84,F,2
2841,2020-11-17,Brussels,85+,M,5
2842,2020-11-17,Brussels,85+,F,2
2843,2020-11-17,Wallonia,45-64,M,4
2844,2020-11-17,Wallonia,65-74,M,6
2845,2020-11-17,Wallonia,65-74,F,4
2846,2020-11-17,Wallonia,75-84,M,19
2847,2020-11-17,Wallonia,75-84,F,13
2848,2020-11-17,Wallonia,85+,M,13
2849,2020-11-17,Wallonia,85+,F,12
2850,2020-11-18,Flanders,45-64,M,1
2851,2020-11-18,Flanders,45-64,F,3
2852,2020-11-18,Flanders,65-74,M,4
2853,2020-11-18,Flanders,65-74,F,2
2854,2020-11-18,Flanders,75-84,M,13
2855,2020-11-18,Flanders,75-84,F,11
2856,2020-11-18,Flanders,85+,M,22
2857,2020-11-18,Flanders,85+,F,21
2858,2020-11-18,Brussels,45-64,M,2
2859,2020-11-18,Brussels,65-74,M,2
2860,2020-11-18,Brussels,65-74,F,3
2861,2020-11-18,Brussels,75-84,M,3
2862,2020-11-18,Brussels,75-84,F,1
2863,2020-11-18,Brussels,85+,M,2
2864,2020-11-18,Brussels,85+,F,5
2865,2020-11-18,Wallonia,45-64,M,3
2866,2020-11-18,Wallonia,45-64,F,1
2867,2020-11-18,Wallonia,65-74,M,8
2868,2020-11-18,Wallonia,65-74,F,4
2869,2020-11-18,Wallonia,75-84,M,6
2870,2020-11-18,Wallonia,75-84,F,12
2871,2020-11-18,Wallonia,85+,M,14
2872,2020-11-18,Wallonia,85+,F,15
2873,2020-11-19,Flanders,45-64,M,5
2874,2020-11-19,Flanders,65-74,M,5
2875,2020-11-19,Flanders,65-74,F,3
2876,2020-11-19,Flanders,75-84,M,13
2877,2020-11-19,Flanders,75-84,F,6
2878,2020-11-19,Flanders,85+,M,21
2879,2020-11-19,Flanders,85+,F,30
2880,2020-11-19,Brussels,45-64,M,1
2881,2020-11-19,Brussels,65-74,M,1
2882,2020-11-19,Brussels,65-74,F,1
2883,2020-11-19,Brussels,75-84,M,3
2884,2020-11-19,Brussels,75-84,F,3
2885,2020-11-19,Brussels,85+,M,2
2886,2020-11-19,Brussels,85+,F,2
2887,2020-11-19,Wallonia,45-64,M,5
2888,2020-11-19,Wallonia,65-74,M,10
2889,2020-11-19,Wallonia,65-74,F,4
2890,2020-11-19,Wallonia,75-84,M,11
2891,2020-11-19,Wallonia,75-84,F,7
2892,2020-11-19,Wallonia,85+,M,15
2893,2020-11-19,Wallonia,85+,F,24
2894,2020-11-20,Flanders,45-64,M,4
2895,2020-11-20,Flanders,45-64,F,1
2896,2020-11-20,Flanders,65-74,M,5
2897,2020-11-20,Flanders,65-74,F,1
2898,2020-11-20,Flanders,75-84,M,8
2899,2020-11-20,Flanders,75-84,F,11
2900,2020-11-20,Flanders,85+,M,17
2901,2020-11-20,Flanders,85+,F,31
2902,2020-11-20,Brussels,25-44,M,2
2903,2020-11-20,Brussels,65-74,M,2
2904,2020-11-20,Brussels,65-74,F,1
2905,2020-11-20,Brussels,75-84,M,4
2906,2020-11-20,Brussels,75-84,F,2
2907,2020-11-20,Brussels,85+,M,8
2908,2020-11-20,Brussels,85+,F,4
2909,2020-11-20,Wallonia,45-64,M,3
2910,2020-11-20,Wallonia,45-64,F,1
2911,2020-11-20,Wallonia,65-74,M,8
2912,2020-11-20,Wallonia,65-74,F,8
2913,2020-11-20,Wallonia,75-84,M,12
2914,2020-11-20,Wallonia,75-84,F,6
2915,2020-11-20,Wallonia,85+,M,7
2916,2020-11-20,Wallonia,85+,F,23
2917,2020-11-21,Flanders,45-64,M,4
2918,2020-11-21,Flanders,45-64,F,1
2919,2020-11-21,Flanders,65-74,M,2
2920,2020-11-21,Flanders,65-74,F,5
2921,2020-11-21,Flanders,75-84,M,7
2922,2020-11-21,Flanders,75-84,F,8
2923,2020-11-21,Flanders,85+,M,13
2924,2020-11-21,Flanders,85+,F,31
2925,2020-11-21,Brussels,45-64,M,1
2926,2020-11-21,Brussels,65-74,F,3
2927,2020-11-21,Brussels,75-84,M,6
2928,2020-11-21,Brussels,85+,M,1
2929,2020-11-21,Brussels,85+,F,7
2930,2020-11-21,Wallonia,65-74,M,7
2931,2020-11-21,Wallonia,65-74,F,3
2932,2020-11-21,Wallonia,75-84,M,11
2933,2020-11-21,Wallonia,75-84,F,7
2934,2020-11-21,Wallonia,85+,M,10
2935,2020-11-21,Wallonia,85+,F,12
2936,2020-11-22,Flanders,45-64,F,1
2937,2020-11-22,Flanders,65-74,M,5
2938,2020-11-22,Flanders,65-74,F,2
2939,2020-11-22,Flanders,75-84,M,13
2940,2020-11-22,Flanders,75-84,F,9
2941,2020-11-22,Flanders,85+,M,22
2942,2020-11-22,Flanders,85+,F,22
2943,2020-11-22,Brussels,75-84,M,5
2944,2020-11-22,Brussels,75-84,F,3
2945,2020-11-22,Brussels,85+,M,3
2946,2020-11-22,Brussels,85+,F,3
2947,2020-11-22,Wallonia,25-44,M,1
2948,2020-11-22,Wallonia,25-44,F,1
2949,2020-11-22,Wallonia,45-64,M,4
2950,2020-11-22,Wallonia,45-64,F,2
2951,2020-11-22,Wallonia,65-74,M,2
2952,2020-11-22,Wallonia,65-74,F,3
2953,2020-11-22,Wallonia,75-84,M,10
2954,2020-11-22,Wallonia,75-84,F,7
2955,2020-11-22,Wallonia,85+,M,7
2956,2020-11-22,Wallonia,85+,F,10
2957,2020-11-23,Flanders,45-64,M,4
2958,2020-11-23,Flanders,65-74,M,5
2959,2020-11-23,Flanders,65-74,F,3
2960,2020-11-23,Flanders,75-84,M,16
2961,2020-11-23,Flanders,75-84,F,6
2962,2020-11-23,Flanders,85+,M,21
2963,2020-11-23,Flanders,85+,F,21
2964,2020-11-23,Brussels,45-64,M,1
2965,2020-11-23,Brussels,45-64,F,1
2966,2020-11-23,Brussels,65-74,M,3
2967,2020-11-23,Brussels,65-74,F,1
2968,2020-11-23,Brussels,75-84,M,1
2969,2020-11-23,Brussels,75-84,F,3
2970,2020-11-23,Brussels,85+,M,1
2971,2020-11-23,Brussels,85+,F,3
2972,2020-11-23,Wallonia,25-44,M,1
2973,2020-11-23,Wallonia,45-64,M,1
2974,2020-11-23,Wallonia,45-64,F,3
2975,2020-11-23,Wallonia,65-74,M,6
2976,2020-11-23,Wallonia,65-74,F,6
2977,2020-11-23,Wallonia,75-84,M,5
2978,2020-11-23,Wallonia,75-84,F,3
2979,2020-11-23,Wallonia,85+,M,8
2980,2020-11-23,Wallonia,85+,F,16
2981,2020-11-24,Flanders,45-64,M,4
2982,2020-11-24,Flanders,45-64,F,1
2983,2020-11-24,Flanders,65-74,M,1
2984,2020-11-24,Flanders,65-74,F,1
2985,2020-11-24,Flanders,75-84,M,6
2986,2020-11-24,Flanders,75-84,F,8
2987,2020-11-24,Flanders,85+,M,19
2988,2020-11-24,Flanders,85+,F,22
2989,2020-11-24,Brussels,45-64,M,3
2990,2020-11-24,Brussels,75-84,M,2
2991,2020-11-24,Brussels,75-84,F,1
2992,2020-11-24,Brussels,85+,M,1
2993,2020-11-24,Brussels,85+,F,4
2994,2020-11-24,Wallonia,45-64,M,5
2995,2020-11-24,Wallonia,65-74,M,6
2996,2020-11-24,Wallonia,65-74,F,3
2997,2020-11-24,Wallonia,75-84,M,7
2998,2020-11-24,Wallonia,75-84,F,8
2999,2020-11-24,Wallonia,85+,M,4
3000,2020-11-24,Wallonia,85+,F,15
3001,2020-11-25,Flanders,45-64,M,1
3002,2020-11-25,Flanders,45-64,F,4
3003,2020-11-25,Flanders,65-74,M,6
3004,2020-11-25,Flanders,65-74,F,1
3005,2020-11-25,Flanders,75-84,M,12
3006,2020-11-25,Flanders,75-84,F,9
3007,2020-11-25,Flanders,85+,M,21
3008,2020-11-25,Flanders,85+,F,23
3009,2020-11-25,Flanders,NA,F,1
3010,2020-11-25,Brussels,45-64,M,1
3011,2020-11-25,Brussels,45-64,F,1
3012,2020-11-25,Brussels,65-74,M,1
3013,2020-11-25,Brussels,65-74,F,1
3014,2020-11-25,Brussels,75-84,M,2
3015,2020-11-25,Brussels,75-84,F,1
3016,2020-11-25,Brussels,85+,M,1
3017,2020-11-25,Brussels,85+,F,3
3018,2020-11-25,Wallonia,25-44,M,1
3019,2020-11-25,Wallonia,45-64,M,3
3020,2020-11-25,Wallonia,45-64,F,4
3021,2020-11-25,Wallonia,65-74,M,7
3022,2020-11-25,Wallonia,65-74,F,4
3023,2020-11-25,Wallonia,75-84,M,6
3024,2020-11-25,Wallonia,75-84,F,4
3025,2020-11-25,Wallonia,85+,M,6
3026,2020-11-25,Wallonia,85+,F,14
3027,2020-11-26,Flanders,45-64,M,2
3028,2020-11-26,Flanders,45-64,F,1
3029,2020-11-26,Flanders,65-74,M,6
3030,2020-11-26,Flanders,65-74,F,2
3031,2020-11-26,Flanders,75-84,M,9
3032,2020-11-26,Flanders,75-84,F,8
3033,2020-11-26,Flanders,85+,M,14
3034,2020-11-26,Flanders,85+,F,28
3035,2020-11-26,Brussels,45-64,M,2
3036,2020-11-26,Brussels,65-74,M,2
3037,2020-11-26,Brussels,75-84,M,3
3038,2020-11-26,Brussels,85+,M,3
3039,2020-11-26,Brussels,85+,F,3
3040,2020-11-26,Wallonia,45-64,M,3
3041,2020-11-26,Wallonia,65-74,M,3
3042,2020-11-26,Wallonia,65-74,F,1
3043,2020-11-26,Wallonia,75-84,M,4
3044,2020-11-26,Wallonia,75-84,F,6
3045,2020-11-26,Wallonia,85+,M,6
3046,2020-11-26,Wallonia,85+,F,12
3047,2020-11-27,Flanders,0-24,F,1
3048,2020-11-27,Flanders,25-44,F,1
3049,2020-11-27,Flanders,45-64,M,2
3050,2020-11-27,Flanders,45-64,F,1
3051,2020-11-27,Flanders,65-74,M,8
3052,2020-11-27,Flanders,65-74,F,4
3053,2020-11-27,Flanders,75-84,M,3
3054,2020-11-27,Flanders,75-84,F,7
3055,2020-11-27,Flanders,85+,M,20
3056,2020-11-27,Flanders,85+,F,30
3057,2020-11-27,Brussels,25-44,F,1
3058,2020-11-27,Brussels,45-64,M,2
3059,2020-11-27,Brussels,65-74,F,1
3060,2020-11-27,Brussels,75-84,M,2
3061,2020-11-27,Brussels,75-84,F,2
3062,2020-11-27,Brussels,85+,M,1
3063,2020-11-27,Brussels,85+,F,4
3064,2020-11-27,Wallonia,45-64,M,5
3065,2020-11-27,Wallonia,45-64,F,1
3066,2020-11-27,Wallonia,65-74,M,6
3067,2020-11-27,Wallonia,65-74,F,1
3068,2020-11-27,Wallonia,75-84,M,4
3069,2020-11-27,Wallonia,75-84,F,4
3070,2020-11-27,Wallonia,85+,M,6
3071,2020-11-27,Wallonia,85+,F,8
3072,2020-11-28,Flanders,45-64,F,1
3073,2020-11-28,Flanders,65-74,M,5
